# zmin,zmax, thetamin,thetamax, lambdamin,lambdamax, timemin,timemax, wxmin,wxmax, wzmin,wzmax, val,relerr
14,15.2, 57.5,58, 1,1.1, 0.5,0.6, 0.8,0.85, 0.01,0.03, 1.24062e+18,8.24101
11.6,12.8, 58.5,59, 0.9,1, 0.5,0.6, 0.8,0.85, 0.01,0.03, 9.47023e+17,6.55887
16.4,17.6, 58,58.5, 3.5,4, 2,3, 0.85,0.88, 0,0.01, 2.63837e+16,8.75304
11.6,12.8, 61,61.5, 1.2,1.3, 0.6,0.7, 0.85,0.88, 0.01,0.03, 2.00388e+18,7.96002
15.2,16.4, 58,58.5, 7.5,10, 4,5, 0.8,0.85, 0,0.01, 3.26131e+15,9.6996
15.2,16.4, 58,58.5, 1.7,1.8, 0.9,1, 0.8,0.85, 0.01,0.03, 1.02957e+18,8.35688
14,15.2, 58,58.5, 2.4,2.6, 1.3,1.4, 0.8,0.85, 0,0.01, 1.25055e+18,7.30519
11.6,12.8, 60,60.5, 3,3.5, 1.5,2, 0.85,0.88, 0,0.01, 5.56875e+17,3.68362
16.4,17.6, 57,57.5, 2.8,3, 1.4,1.5, 0.8,0.85, 0.01,0.03, 7.43999e+17,7.94147
15.2,16.4, 57,57.5, 1.3,1.4, 0.7,0.8, 0.75,0.8, 0.01,0.03, 1.03207e+18,7.0442
9.2,10.4, 57.5,58, 1.1,1.2, 0.6,0.7, 0.75,0.8, 0.01,0.03, 1.5389e+18,5.74436
18.8,20, 58,58.5, 2.8,3, 1.5,2, 0.8,0.85, 0.03,0.05, 1.41282e+17,7.22906
11.6,12.8, 59.5,60, 0.9,1, 0.7,0.8, 0.8,0.85, 0.01,0.03, 3.39871e+17,9.34392
15.2,16.4, 60,60.5, 3,3.5, 1.5,2, 0.8,0.85, 0.01,0.03, 1.21432e+17,4.56148
12.8,14, 60.5,61, 2.2,2.4, 1.2,1.3, 0.8,0.85, 0,0.01, 1.5536e+18,6.56829
16.4,17.6, 59,59.5, 1.1,1.2, 0.5,0.6, 0.8,0.85, 0.01,0.03, 1.28603e+18,6.8533
11.6,12.8, 57.5,58, 0.9,1, 0.5,0.6, 0.8,0.85, 0,0.01, 2.5135e+18,7.08048
18.8,20, 58,58.5, 0.7,0.8, 0.4,0.5, 0.8,0.85, 0.03,0.05, 7.3893e+17,8.74733
16.4,17.6, 59.5,60, 0.8,0.9, 0.4,0.5, 0.8,0.85, 0.01,0.03, 2.25593e+18,7.61259
10.4,11.6, 61,61.5, 1.1,1.2, 0.6,0.7, 0.9,0.91, 0.01,0.03, 2.3924e+18,9.26469
11.6,12.8, 59.5,60, 0,0.1, 0,0.1, 0.6,0.65, 0.01,0.03, 1.40342e+18,7.81434
16.4,17.6, 58,58.5, 0,0.1, 0,0.1, 0.6,0.65, 0.01,0.03, 1.3991e+18,6.68604
11.6,12.8, 60.5,61, 0,0.1, 0,0.1, 0.65,0.7, 0.01,0.03, 2.44817e+18,4.98447
12.8,14, 58,58.5, 1.4,1.5, 1,1.1, 0.8,0.85, 0,0.01, 9.27958e+17,9.69991
16.4,17.6, 57.5,58, 1,1.1, 0.8,0.9, 0.8,0.85, 0.01,0.03, 4.62253e+17,8.14462
17.6,18.8, 59,59.5, 1.2,1.3, 0.8,0.9, 0.8,0.85, 0.01,0.03, 7.14453e+17,6.99061
18.8,20, 60.5,61, 5,7.5, 3,4, 0.8,0.85, 0.03,0.05, 4.25619e+15,5.63274
14,15.2, 61,61.5, 4,5, 2,3, 0.85,0.88, 0.01,0.03, 8.41706e+15,8.55831
12.8,14, 60,60.5, 2.8,3, 1.5,2, 0.8,0.85, 0,0.01, 5.20886e+17,4.43846
16.4,17.6, 60,60.5, 4,5, 2,3, 0.8,0.85, 0.01,0.03, 4.71698e+16,3.60476
10.4,11.6, 57,57.5, 4,5, 2,3, 0.8,0.85, 0,0.01, 4.36451e+16,4.24581
16.4,17.6, 60.5,61, 1.4,1.5, 0.9,1, 0.8,0.85, 0.01,0.03, 6.1466e+17,7.69245
11.6,12.8, 58,58.5, 2.2,2.4, 1.4,1.5, 0.8,0.85, 0,0.01, 3.98406e+17,9.94216
16.4,17.6, 60,60.5, 2,2.2, 1.2,1.3, 0.8,0.85, 0.01,0.03, 4.0383e+17,8.21353
16.4,17.6, 58,58.5, 1.5,1.6, 0.9,1, 0.8,0.85, 0.01,0.03, 9.16551e+17,7.53882
14,15.2, 57.5,58, 2.2,2.4, 1.3,1.4, 0.8,0.85, 0,0.01, 8.81492e+17,7.18125
12.8,14, 57.5,58, 2.4,2.6, 1.4,1.5, 0.8,0.85, 0,0.01, 1.13431e+18,6.99157
12.8,14, 59,59.5, 1.1,1.2, 0.7,0.8, 0.8,0.85, 0,0.01, 2.54592e+18,7.10017
11.6,12.8, 57.5,58, 1.4,1.5, 0.8,0.9, 0.8,0.85, 0,0.01, 1.53419e+18,7.81548
12.8,14, 57,57.5, 1.1,1.2, 0.7,0.8, 0.8,0.85, 0,0.01, 2.21058e+18,6.55304
9.2,10.4, 61,61.5, 1.1,1.2, 0.6,0.7, 0.8,0.85, 0.01,0.03, 1.83209e+18,5.99463
11.6,12.8, 60.5,61, 1,1.1, 0.6,0.7, 0.8,0.85, 0,0.01, 1.66941e+18,7.23217
11.6,12.8, 58.5,59, 1.1,1.2, 0.6,0.7, 0.8,0.85, 0,0.01, 3.22772e+18,5.63728
10.4,11.6, 57,57.5, 2.8,3, 1.5,2, 0.8,0.85, 0.01,0.03, 2.8422e+17,4.24895
8,9.2, 57,57.5, 3,3.5, 1.5,2, 0.8,0.85, 0.01,0.03, 1.23177e+17,4.92142
16.4,17.6, 60,60.5, 3.5,4, 2,3, 0.8,0.85, 0.01,0.03, 5.559e+16,4.33843
16.4,17.6, 59.5,60, 1.4,1.5, 0.8,0.9, 0.8,0.85, 0.01,0.03, 1.27991e+18,5.77032
15.2,16.4, 59.5,60, 1.5,1.6, 0.9,1, 0.8,0.85, 0,0.01, 8.98451e+17,9.49168
9.2,10.4, 59.5,60, 1.1,1.2, 0.6,0.7, 0.8,0.85, 0.01,0.03, 2.19552e+18,5.42362
17.6,18.8, 58.5,59, 2,2.2, 1.2,1.3, 0.8,0.85, 0.01,0.03, 4.04506e+17,7.28969
18.8,20, 60.5,61, 1.3,1.4, 0.7,0.8, 0.8,0.85, 0.01,0.03, 8.00472e+17,8.24828
12.8,14, 58,58.5, 2.2,2.4, 1.3,1.4, 0.8,0.85, 0,0.01, 9.96319e+17,6.81672
11.6,12.8, 58,58.5, 2.2,2.4, 1.2,1.3, 0.8,0.85, 0,0.01, 1.1036e+18,7.79371
18.8,20, 57.5,58, 3,3.5, 1.5,2, 0.8,0.85, 0.01,0.03, 1.36478e+17,3.78532
18.8,20, 58.5,59, 1.3,1.4, 0.7,0.8, 0.8,0.85, 0.01,0.03, 9.13183e+17,8.83016
16.4,17.6, 59.5,60, 1.2,1.3, 0.6,0.7, 0.8,0.85, 0.01,0.03, 2.23753e+18,5.71821
9.2,10.4, 59,59.5, 1.4,1.5, 0.7,0.8, 0.8,0.85, 0.01,0.03, 1.69853e+18,5.76532
14,15.2, 60.5,61, 0.6,0.7, 0.3,0.4, 0.8,0.85, 0,0.01, 2.30923e+18,9.84506
17.6,18.8, 58.5,59, 0,0.1, 0,0.1, 0.91,0.92, 0.03,0.05, 2.94161e+19,4.694
15.2,16.4, 57.5,58, 4,5, 2,3, 0.8,0.85, 0,0.01, 6.13973e+16,3.62002
18.8,20, 59.5,60, 1.9,2, 1,1.1, 0.8,0.85, 0.03,0.05, 6.55772e+17,9.07863
15.2,16.4, 57.5,58, 1.6,1.7, 0.8,0.9, 0.8,0.85, 0.01,0.03, 1.10741e+18,6.63343
17.6,18.8, 60.5,61, 1.1,1.2, 0.5,0.6, 0.85,0.88, 0.03,0.05, 1.21697e+18,9.75518
17.6,18.8, 57.5,58, 1,1.1, 0.5,0.6, 0.8,0.85, 0.03,0.05, 1.48526e+18,8.47639
14,15.2, 61.5,62, 3,3.5, 1.5,2, 0.8,0.85, 0,0.01, 1.13219e+17,6.35574
14,15.2, 60.5,61, 1,1.1, 0.5,0.6, 0.85,0.88, 0,0.01, 6.35876e+18,6.46907
14,15.2, 58.5,59, 0.4,0.5, 0.2,0.3, 0.8,0.85, 0,0.01, 3.36513e+18,9.64447
9.2,10.4, 61.5,62, 0,0.1, 0,0.1, 0.94,0.95, 0.01,0.03, 7.39875e+18,7.40746
11.6,12.8, 60,60.5, 5,7.5, 2,3, 0.88,0.9, 0,0.01, 2.99018e+16,6.18583
18.8,20, 60.5,61, 2.4,2.6, 1.5,2, 0.85,0.88, 0.03,0.05, 9.75817e+16,9.60952
14,15.2, 58,58.5, 2.6,2.8, 1.5,2, 0.85,0.88, 0,0.01, 7.17736e+17,4.16338
8,9.2, 58,58.5, 0,0.1, 0,0.1, 0.92,0.93, 0.01,0.03, 9.60019e+18,7.92911
9.2,10.4, 61,61.5, 0,0.1, 0,0.1, 0.95,0.96, 0.01,0.03, 2.11629e+19,4.67813
16.4,17.6, 59.5,60, 0,0.1, 0,0.1, 0.94,0.95, 0.01,0.03, 2.3047e+19,5.41734
10.4,11.6, 59,59.5, 0,0.1, 0,0.1, 0.94,0.95, 0.01,0.03, 1.92095e+19,7.74113
15.2,16.4, 57.5,58, 0,0.1, 0,0.1, 0.92,0.93, 0.01,0.03, 2.45249e+19,4.85509
18.8,20, 61,61.5, 0,0.1, 0,0.1, 0.93,0.94, 0.05,0.07, 7.03082e+18,8.20023
11.6,12.8, 58.5,59, 0,0.1, 0,0.1, 0.96,0.97, 0.01,0.03, 1.20342e+19,8.08723
12.8,14, 57,57.5, 0,0.1, 0,0.1, 0.95,0.96, 0.01,0.03, 1.12418e+19,6.08709
14,15.2, 57.5,58, 0,0.1, 0,0.1, 0.95,0.96, 0.01,0.03, 1.4289e+19,6.63583
12.8,14, 59.5,60, 2.6,2.8, 2,3, 0.85,0.88, 0,0.01, 7.56209e+16,9.15779
16.4,17.6, 61,61.5, 3,3.5, 2,3, 0.88,0.9, 0.01,0.03, 1.05288e+17,4.2293
11.6,12.8, 60.5,61, 0,0.1, 0,0.1, 0.9,0.91, 0,0.01, 8.50858e+19,4.45144
17.6,18.8, 58,58.5, 0,0.1, 0,0.1, 0.95,0.96, 0.03,0.05, 1.06236e+19,7.28735
15.2,16.4, 60,60.5, 0,0.1, 0,0.1, 0.99,1, 0.03,0.05, 1.06244e+19,9.04339
11.6,12.8, 61,61.5, 0,0.1, 0,0.1, 0.99,1, 0,0.01, 2.80965e+19,8.10648
17.6,18.8, 60.5,61, 0,0.1, 0,0.1, 0.94,0.95, 0.01,0.03, 2.73485e+19,8.39403
16.4,17.6, 58,58.5, 0,0.1, 0,0.1, 0.92,0.93, 0.01,0.03, 2.53771e+19,5.1013
17.6,18.8, 57.5,58, 0,0.1, 0,0.1, 0.92,0.93, 0.01,0.03, 1.91113e+19,5.32103
17.6,18.8, 60,60.5, 0,0.1, 0,0.1, 0.93,0.94, 0.03,0.05, 2.79036e+19,4.3085
18.8,20, 57.5,58, 2,2.2, 1.2,1.3, 0.8,0.85, 0.03,0.05, 3.18097e+17,7.83997
12.8,14, 58.5,59, 2,2.2, 1.2,1.3, 0.8,0.85, 0,0.01, 1.04035e+18,6.8621
15.2,16.4, 58.5,59, 1.4,1.5, 0.7,0.8, 0.8,0.85, 0.01,0.03, 1.57316e+18,6.47345
14,15.2, 60,60.5, 0.9,1, 0.5,0.6, 0.8,0.85, 0.01,0.03, 8.53733e+17,8.40994
17.6,18.8, 60.5,61, 1.5,1.6, 0.7,0.8, 0.85,0.88, 0.01,0.03, 1.38329e+18,9.4661
10.4,11.6, 58,58.5, 0,0.1, 0,0.1, 0.92,0.93, 0.03,0.05, 1.4244e+19,5.92888
17.6,18.8, 58,58.5, 1.5,1.6, 0.7,0.8, 0.88,0.9, 0.01,0.03, 1.41831e+18,9.48815
18.8,20, 61,61.5, 0,0.1, 0,0.1, 0.91,0.92, 0.05,0.07, 7.44472e+18,8.69829
12.8,14, 61,61.5, 0,0.1, 0,0.1, 0.91,0.92, 0,0.01, 9.62319e+19,4.91982
11.6,12.8, 59,59.5, 3,3.5, 1.5,2, 0.88,0.9, 0,0.01, 2.56645e+17,8.0872
11.6,12.8, 60.5,61, 0,0.1, 0,0.1, 0.92,0.93, 0.01,0.03, 3.59425e+19,4.91284
11.6,12.8, 59,59.5, 1.2,1.3, 0.6,0.7, 0.88,0.9, 0,0.01, 4.5296e+18,8.68413
16.4,17.6, 58,58.5, 1.5,1.6, 0.8,0.9, 0.88,0.9, 0.01,0.03, 1.17529e+18,9.86662
12.8,14, 58.5,59, 1.4,1.5, 0.8,0.9, 0.88,0.9, 0,0.01, 2.57313e+18,9.33699
17.6,18.8, 57,57.5, 1.1,1.2, 0.5,0.6, 0.88,0.9, 0.01,0.03, 1.48222e+18,9.7504
14,15.2, 59,59.5, 1.5,1.6, 0.7,0.8, 0.88,0.9, 0,0.01, 3.96138e+18,9.44745
10.4,11.6, 57.5,58, 0.9,1, 0.4,0.5, 0.85,0.88, 0.01,0.03, 1.62843e+18,9.73425
12.8,14, 61.5,62, 0,0.1, 0,0.1, 0.91,0.92, 0,0.01, 7.47187e+19,4.52467
18.8,20, 60.5,61, 0,0.1, 0,0.1, 0.93,0.94, 0.01,0.03, 1.96266e+19,5.03572
15.2,16.4, 60.5,61, 0,0.1, 0,0.1, 0.95,0.96, 0.01,0.03, 2.51814e+19,4.72778
14,15.2, 60.5,61, 2.4,2.6, 1.5,2, 0.8,0.85, 0,0.01, 2.47066e+17,5.98288
12.8,14, 57,57.5, 0.9,1, 0.5,0.6, 0.85,0.88, 0,0.01, 2.59099e+18,9.15152
18.8,20, 57.5,58, 1,1.1, 0.5,0.6, 0.85,0.88, 0.03,0.05, 1.96891e+18,8.26157
10.4,11.6, 58.5,59, 0,0.1, 0,0.1, 0.93,0.94, 0.01,0.03, 2.13119e+19,6.31973
17.6,18.8, 61,61.5, 0,0.1, 0,0.1, 0.94,0.95, 0.01,0.03, 2.92903e+19,5.57586
15.2,16.4, 57.5,58, 0,0.1, 0,0.1, 0.92,0.93, 0,0.01, 4.15089e+19,9.61064
11.6,12.8, 57.5,58, 0,0.1, 0,0.1, 0.93,0.94, 0.01,0.03, 1.65205e+19,5.85169
9.2,10.4, 58,58.5, 0,0.1, 0,0.1, 0.94,0.95, 0.01,0.03, 1.51376e+19,7.45915
9.2,10.4, 60,60.5, 0,0.1, 0,0.1, 0.95,0.96, 0.01,0.03, 1.78449e+19,5.48297
10.4,11.6, 57,57.5, 0,0.1, 0,0.1, 0.93,0.94, 0,0.01, 2.05867e+19,7.66957
15.2,16.4, 57.5,58, 1,1.1, 0.5,0.6, 0.8,0.85, 0.01,0.03, 2.07129e+18,5.80531
15.2,16.4, 61,61.5, 1.2,1.3, 0.6,0.7, 0.85,0.88, 0,0.01, 3.17686e+18,7.87287
15.2,16.4, 59.5,60, 1,1.1, 0.5,0.6, 0.85,0.88, 0.01,0.03, 2.4116e+18,8.53882
14,15.2, 57.5,58, 1.1,1.2, 0.5,0.6, 0.8,0.85, 0.01,0.03, 7.90584e+17,9.17839
16.4,17.6, 57.5,58, 2.8,3, 1.5,2, 0.75,0.8, 0.01,0.03, 4.05154e+16,8.90752
14,15.2, 61,61.5, 1.2,1.3, 0.9,1, 0.8,0.85, 0,0.01, 7.24428e+17,8.96965
18.8,20, 58.5,59, 1.3,1.4, 0.9,1, 0.8,0.85, 0.03,0.05, 4.93279e+17,8.91872
14,15.2, 60.5,61, 1.1,1.2, 0.7,0.8, 0.85,0.88, 0,0.01, 2.48222e+18,7.80775
9.2,10.4, 59,59.5, 1.1,1.2, 0.7,0.8, 0.8,0.85, 0.01,0.03, 1.07495e+18,5.98954
16.4,17.6, 60.5,61, 1.1,1.2, 0.7,0.8, 0.85,0.88, 0.01,0.03, 1.72569e+18,6.92531
14,15.2, 61,61.5, 1.2,1.3, 0.7,0.8, 0.85,0.88, 0,0.01, 3.44776e+18,6.46045
12.8,14, 59,59.5, 1.9,2, 1.1,1.2, 0.8,0.85, 0,0.01, 1.13433e+18,8.21992
10.4,11.6, 57,57.5, 1.8,1.9, 1,1.1, 0.8,0.85, 0.01,0.03, 6.64059e+17,8.33067
16.4,17.6, 61,61.5, 2.2,2.4, 1.2,1.3, 0.85,0.88, 0.01,0.03, 8.2064e+17,7.1897
16.4,17.6, 60.5,61, 2.6,2.8, 1.4,1.5, 0.85,0.88, 0.01,0.03, 6.5839e+17,8.58499
17.6,18.8, 58.5,59, 2.4,2.6, 1.3,1.4, 0.8,0.85, 0.01,0.03, 7.00255e+17,6.91617
17.6,18.8, 59,59.5, 2.6,2.8, 1.4,1.5, 0.8,0.85, 0.01,0.03, 5.81549e+17,7.36609
11.6,12.8, 59,59.5, 1.2,1.3, 0.6,0.7, 0.85,0.88, 0,0.01, 3.13959e+18,8.42281
11.6,12.8, 61,61.5, 1.1,1.2, 0.5,0.6, 0.85,0.88, 0.01,0.03, 1.2374e+18,9.27514
15.2,16.4, 58.5,59, 1.1,1.2, 0.6,0.7, 0.88,0.9, 0.01,0.03, 1.67011e+18,9.00463
16.4,17.6, 60,60.5, 0,0.1, 0,0.1, 0.95,0.96, 0,0.01, 2.14774e+19,6.636
14,15.2, 60,60.5, 0,0.1, 0,0.1, 0.95,0.96, 0.01,0.03, 2.32077e+19,4.45418
18.8,20, 61,61.5, 0,0.1, 0,0.1, 0.93,0.94, 0.03,0.05, 1.98434e+19,4.76647
9.2,10.4, 58,58.5, 0,0.1, 0,0.1, 0.91,0.92, 0.01,0.03, 2.94939e+19,5.20643
10.4,11.6, 61.5,62, 0,0.1, 0,0.1, 0.93,0.94, 0.01,0.03, 1.89736e+19,6.30827
15.2,16.4, 59.5,60, 3,3.5, 2,3, 0.85,0.88, 0.01,0.03, 3.67833e+16,6.86066
14,15.2, 60,60.5, 3,3.5, 2,3, 0.8,0.85, 0.01,0.03, 5.53176e+15,9.87291
18.8,20, 58,58.5, 1.3,1.4, 0.6,0.7, 0.88,0.9, 0.03,0.05, 1.87479e+18,9.52466
16.4,17.6, 57.5,58, 1.3,1.4, 0.6,0.7, 0.88,0.9, 0.01,0.03, 2.26963e+18,7.89542
11.6,12.8, 57,57.5, 1.1,1.2, 0.5,0.6, 0.88,0.9, 0,0.01, 3.09705e+18,9.01461
9.2,10.4, 58.5,59, 2,2.2, 1,1.1, 0.88,0.9, 0.01,0.03, 6.30626e+17,9.97028
16.4,17.6, 58.5,59, 0,0.1, 0,0.1, 0.91,0.92, 0.01,0.03, 3.45514e+19,6.40376
9.2,10.4, 59.5,60, 2,2.2, 1.5,2, 0.8,0.85, 0.01,0.03, 6.51418e+16,6.99718
17.6,18.8, 57.5,58, 2.8,3, 2,3, 0.8,0.85, 0.01,0.03, 2.4645e+16,8.39169
14,15.2, 61.5,62, 2.8,3, 1.5,2, 0.85,0.88, 0,0.01, 3.57066e+17,8.22956
16.4,17.6, 57.5,58, 2.6,2.8, 1.5,2, 0.85,0.88, 0.01,0.03, 3.61538e+17,4.47389
18.8,20, 59,59.5, 0.9,1, 0.5,0.6, 0.88,0.9, 0.03,0.05, 1.7265e+18,9.98151
11.6,12.8, 59.5,60, 3,3.5, 1.5,2, 0.85,0.88, 0.01,0.03, 2.02378e+17,4.41154
16.4,17.6, 57.5,58, 2,2.2, 1.1,1.2, 0.85,0.88, 0.01,0.03, 9.58893e+17,7.38626
17.6,18.8, 59,59.5, 0,0.1, 0,0.1, 0.9,0.91, 0.01,0.03, 3.08098e+19,5.33044
11.6,12.8, 57,57.5, 1.1,1.2, 0.6,0.7, 0.8,0.85, 0,0.01, 3.05542e+18,6.70162
11.6,12.8, 57.5,58, 5,7.5, 2,3, 0.8,0.85, 0.01,0.03, 3.19576e+15,7.04558
17.6,18.8, 58.5,59, 5,7.5, 2,3, 0.85,0.88, 0.03,0.05, 3.51365e+15,8.51113
11.6,12.8, 60.5,61, 0.9,1, 0.4,0.5, 0.85,0.88, 0,0.01, 3.71872e+18,9.82778
15.2,16.4, 59,59.5, 1.2,1.3, 0.6,0.7, 0.85,0.88, 0.01,0.03, 2.01946e+18,8.64678
15.2,16.4, 60.5,61, 0.7,0.8, 0.4,0.5, 0.85,0.88, 0.01,0.03, 6.76256e+17,9.91289
17.6,18.8, 57.5,58, 2.2,2.4, 1.1,1.2, 0.8,0.85, 0.01,0.03, 6.83883e+17,7.10887
9.2,10.4, 59,59.5, 0.8,0.9, 0.4,0.5, 0.8,0.85, 0.01,0.03, 1.98559e+18,5.53068
18.8,20, 60.5,61, 0,0.1, 0,0.1, 0.98,0.99, 0.05,0.07, 8.07126e+18,8.63159
12.8,14, 58.5,59, 0,0.1, 0,0.1, 0.96,0.97, 0,0.01, 1.53456e+19,8.30091
18.8,20, 59,59.5, 0,0.1, 0,0.1, 0.96,0.97, 0.03,0.05, 9.24382e+18,8.20886
17.6,18.8, 60,60.5, 0,0.1, 0,0.1, 0.97,0.98, 0.01,0.03, 8.72925e+18,8.51822
15.2,16.4, 61,61.5, 1,1.1, 0.5,0.6, 0.9,0.91, 0.01,0.03, 3.23986e+18,8.92152
11.6,12.8, 59.5,60, 1.2,1.3, 0.6,0.7, 0.88,0.9, 0,0.01, 4.20251e+18,9.95827
11.6,12.8, 57.5,58, 1.4,1.5, 0.7,0.8, 0.85,0.88, 0,0.01, 2.40134e+18,9.57773
16.4,17.6, 59,59.5, 1.7,1.8, 0.8,0.9, 0.88,0.9, 0.01,0.03, 1.10902e+18,9.62956
11.6,12.8, 60,60.5, 1,1.1, 0.5,0.6, 0.88,0.9, 0,0.01, 3.95975e+18,9.61004
9.2,10.4, 58,58.5, 5,7.5, 3,4, 0.8,0.85, 0.01,0.03, 1.1061e+16,3.51665
17.6,18.8, 58.5,59, 0.3,0.4, 0.1,0.2, 0.85,0.88, 0.01,0.03, 2.65861e+18,9.56472
11.6,12.8, 59,59.5, 0,0.1, 0,0.1, 0.9,0.91, 0,0.01, 6.128e+19,5.16178
18.8,20, 59.5,60, 0,0.1, 0,0.1, 0.88,0.9, 0.01,0.03, 3.05056e+19,3.75931
10.4,11.6, 58,58.5, 1.6,1.7, 0.9,1, 0.8,0.85, 0.01,0.03, 8.97579e+17,6.82553
12.8,14, 58,58.5, 2.6,2.8, 2,3, 0.85,0.88, 0,0.01, 1.09472e+17,8.59753
11.6,12.8, 57.5,58, 5,7.5, 3,4, 0.85,0.88, 0.01,0.03, 1.15983e+16,4.34149
9.2,10.4, 57.5,58, 3,3.5, 2,3, 0.85,0.88, 0.01,0.03, 6.47022e+16,4.53808
12.8,14, 57,57.5, 2.2,2.4, 1.3,1.4, 0.85,0.88, 0,0.01, 8.90233e+17,8.69088
16.4,17.6, 57,57.5, 2,2.2, 1.1,1.2, 0.85,0.88, 0.01,0.03, 6.86256e+17,7.61614
16.4,17.6, 59.5,60, 2,2.2, 1.1,1.2, 0.88,0.9, 0.01,0.03, 7.53188e+17,9.42544
15.2,16.4, 58,58.5, 0.2,0.3, 0.1,0.2, 0.85,0.88, 0.01,0.03, 2.45706e+18,9.91766
8,9.2, 58,58.5, 0,0.1, 0,0.1, 0.91,0.92, 0.01,0.03, 1.15013e+19,6.38411
17.6,18.8, 59,59.5, 3,3.5, 1.5,2, 0.88,0.9, 0.01,0.03, 1.53065e+17,7.41507
17.6,18.8, 58,58.5, 1.4,1.5, 0.7,0.8, 0.88,0.9, 0.01,0.03, 1.69404e+18,9.46383
8,9.2, 60,60.5, 0,0.1, 0,0.1, 0.94,0.95, 0.01,0.03, 8.49757e+18,7.18797
9.2,10.4, 59.5,60, 1.2,1.3, 0.6,0.7, 0.8,0.85, 0.01,0.03, 2.019e+18,5.74159
16.4,17.6, 60,60.5, 5,7.5, 3,4, 0.85,0.88, 0.01,0.03, 1.9551e+16,3.31055
15.2,16.4, 61.5,62, 4,5, 2,3, 0.88,0.9, 0.01,0.03, 7.64131e+16,4.19141
8,9.2, 57.5,58, 5,7.5, 3,4, 0.85,0.88, 0.01,0.03, 1.25005e+16,4.03787
12.8,14, 59.5,60, 1.9,2, 0.9,1, 0.85,0.88, 0,0.01, 2.94852e+18,9.60736
17.6,18.8, 57.5,58, 1.4,1.5, 0.7,0.8, 0.8,0.85, 0.01,0.03, 1.92894e+18,6.17794
18.8,20, 60,60.5, 1,1.1, 0.5,0.6, 0.85,0.88, 0.03,0.05, 3.18588e+18,7.59917
9.2,10.4, 58,58.5, 0,0.1, 0,0.1, 0.91,0.92, 0.03,0.05, 2.3362e+19,4.66451
16.4,17.6, 57.5,58, 0,0.1, 0,0.1, 0.93,0.94, 0.01,0.03, 1.72476e+19,5.69253
16.4,17.6, 57.5,58, 0,0.1, 0,0.1, 0.95,0.96, 0.01,0.03, 9.83698e+18,7.90857
8,9.2, 58,58.5, 0,0.1, 0,0.1, 0.91,0.92, 0.05,0.07, 4.37729e+18,9.76988
14,15.2, 59.5,60, 0.1,0.2, 0,0.1, 0.88,0.9, 0,0.01, 9.51314e+18,9.40116
9.2,10.4, 58.5,59, 0,0.1, 0,0.1, 0.93,0.94, 0.01,0.03, 1.99285e+19,5.11257
9.2,10.4, 57.5,58, 0,0.1, 0,0.1, 0.9,0.91, 0.01,0.03, 2.85527e+19,4.87481
14,15.2, 60.5,61, 0.2,0.3, 0.1,0.2, 0.85,0.88, 0,0.01, 7.0353e+18,7.66159
16.4,17.6, 57.5,58, 0.8,0.9, 0.4,0.5, 0.8,0.85, 0.01,0.03, 2.64525e+18,5.95813
11.6,12.8, 61,61.5, 2.6,2.8, 1.5,2, 0.8,0.85, 0.01,0.03, 7.18527e+16,9.34632
9.2,10.4, 60,60.5, 1.2,1.3, 0.9,1, 0.8,0.85, 0.01,0.03, 4.62425e+17,8.63973
10.4,11.6, 57,57.5, 3,3.5, 1.5,2, 0.8,0.85, 0.01,0.03, 2.72728e+17,2.85195
10.4,11.6, 59,59.5, 5,7.5, 3,4, 0.8,0.85, 0.01,0.03, 8.14108e+15,3.99391
10.4,11.6, 57,57.5, 2.2,2.4, 1.4,1.5, 0.8,0.85, 0.01,0.03, 2.59863e+17,8.75871
10.4,11.6, 58.5,59, 2.4,2.6, 1.3,1.4, 0.85,0.88, 0.01,0.03, 1.38738e+18,6.26168
18.8,20, 57.5,58, 0.2,0.3, 0.1,0.2, 0.8,0.85, 0.03,0.05, 2.49635e+18,7.80513
16.4,17.6, 57,57.5, 2.8,3, 1.5,2, 0.85,0.88, 0.01,0.03, 3.73091e+17,5.0154
15.2,16.4, 57.5,58, 4,5, 2,3, 0.85,0.88, 0.01,0.03, 8.52177e+16,3.69489
12.8,14, 59.5,60, 0.9,1, 0.4,0.5, 0.85,0.88, 0,0.01, 3.47609e+18,8.02563
8,9.2, 59,59.5, 5,7.5, 3,4, 0.85,0.88, 0.01,0.03, 1.45254e+16,3.70371
12.8,14, 57,57.5, 3.5,4, 1.5,2, 0.85,0.88, 0,0.01, 3.82579e+17,4.26244
15.2,16.4, 60,60.5, 1.1,1.2, 0.5,0.6, 0.85,0.88, 0.01,0.03, 1.71884e+18,8.82293
14,15.2, 60.5,61, 1.5,1.6, 0.9,1, 0.85,0.88, 0,0.01, 1.97787e+18,8.88236
14,15.2, 58.5,59, 1.3,1.4, 0.8,0.9, 0.8,0.85, 0,0.01, 2.00394e+18,6.91972
12.8,14, 57,57.5, 4,5, 2,3, 0.8,0.85, 0,0.01, 1.59966e+17,2.47195
10.4,11.6, 59.5,60, 1.2,1.3, 0.6,0.7, 0.85,0.88, 0.01,0.03, 2.52905e+18,7.25061
12.8,14, 61.5,62, 1.2,1.3, 0.9,1, 0.8,0.85, 0,0.01, 6.11837e+17,8.9549
